InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
542578,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-01-28 14:57:00,0.42,13709.0,United Kingdom,10.5,2011-01
555413,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-06-03 09:50:00,1.95,17994.0,United Kingdom,3.9,2011-06
548987,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-04-05 12:50:00,1.25,14535.0,United Kingdom,2.5,2011-04
568671,23242,TREASURE TIN BUFFALO BILL ,6,2011-09-28 13:13:00,2.08,13139.0,United Kingdom,12.48,2011-09
569571,23375,50'S CHRISTMAS PAPER GIFT BAG,200,2011-10-05 10:09:00,0.72,16684.0,United Kingdom,144.0,2011-10
581420,22738,RIBBON REEL SNOWY VILLAGE,10,2011-12-08 15:09:00,1.65,16358.0,United Kingdom,16.5,2011-12
577855,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-22 11:18:00,2.95,15877.0,United Kingdom,2.95,2011-11
565152,22644,CERAMIC CHERRY CAKE MONEY BANK,4,2011-09-01 14:42:00,1.45,17799.0,United Kingdom,5.8,2011-09
559811,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-07-12 15:22:00,2.55,13269.0,United Kingdom,15.299999999999999,2011-07
536572,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2010-12-01 15:40:00,6.75,16539.0,United Kingdom,67.5,2010-12
559424,21917,SET 12 KIDS  WHITE CHALK STICKS,6,2011-07-08 12:14:00,0.42,18121.0,United Kingdom,2.52,2011-07
578266,22629,SPACEBOY LUNCH BOX ,1,2011-11-23 13:34:00,1.95,12748.0,United Kingdom,1.95,2011-11
581192,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-12-07 17:05:00,0.42,15883.0,United Kingdom,5.04,2011-12
573245,85163A,WHITE BAROQUE WALL CLOCK ,1,2011-10-28 12:08:00,12.75,17841.0,United Kingdom,12.75,2011-10
558372,23199,JUMBO BAG APPLES,3,2011-06-28 15:47:00,2.08,16200.0,United Kingdom,6.24,2011-06
564489,22475,SKULL DESIGN TV DINNER TRAY,1,2011-08-25 14:13:00,4.95,15950.0,United Kingdom,4.95,2011-08
571309,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,2011-10-17 10:17:00,1.25,13685.0,United Kingdom,1.25,2011-10
577951,22450,SILK PURSE BABUSHKA BLUE,2,2011-11-22 12:09:00,3.35,17238.0,United Kingdom,6.7,2011-11
569384,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-10-03 16:47:00,0.65,15159.0,United Kingdom,7.800000000000001,2011-10
551859,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-05-04 15:37:00,1.25,14336.0,United Kingdom,15.0,2011-05
572552,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-10-24 17:07:00,3.29,14096.0,United Kingdom,39.480000000000004,2011-10
576066,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-11-13 15:44:00,1.65,16898.0,United Kingdom,1.65,2011-11
559123,23200,JUMBO BAG PEARS,1,2011-07-06 12:26:00,2.08,17341.0,United Kingdom,2.08,2011-07
578043,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-22 14:39:00,1.65,12474.0,Germany,19.799999999999997,2011-11
572103,90010E,AMBER GLASS/SILVER BRACELET,1,2011-10-20 15:57:00,8.95,17571.0,United Kingdom,8.95,2011-10
561694,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-07-29 09:57:00,0.42,16147.0,United Kingdom,5.04,2011-07
577793,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,2011-11-21 16:40:00,0.85,13468.0,United Kingdom,10.2,2011-11
574170,23310,BUBBLEGUM RING ASSORTED,36,2011-11-03 11:43:00,0.42,16221.0,United Kingdom,15.12,2011-11
579536,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,24,2011-11-30 09:53:00,0.85,12957.0,United Kingdom,20.4,2011-11
571276,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-10-16 12:30:00,1.45,14702.0,United Kingdom,8.7,2011-10
577035,20982,12 PENCILS TALL TUBE SKULLS,12,2011-11-17 13:21:00,0.85,15187.0,United Kingdom,10.2,2011-11
558893,23125,6PC WOOD PLATE SET DISPOSABLE,12,2011-07-04 15:49:00,1.25,17581.0,United Kingdom,15.0,2011-07
537254,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,2010-12-06 11:01:00,0.85,15898.0,United Kingdom,0.85,2010-12
566705,23111,PARISIENNE SEWING BOX,6,2011-09-14 11:53:00,12.5,13552.0,United Kingdom,75.0,2011-09
568059,21877,HOME SWEET HOME MUG,6,2011-09-23 12:58:00,1.65,13097.0,United Kingdom,9.899999999999999,2011-09
558555,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-06-30 13:03:00,0.55,15578.0,United Kingdom,0.55,2011-06
562031,22854,CREAM SWEETHEART EGG HOLDER,3,2011-08-01 17:37:00,4.95,16984.0,United Kingdom,14.850000000000001,2011-08
581003,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,12,2011-12-07 08:38:00,1.95,14911.0,EIRE,23.4,2011-12
572183,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-10-21 10:50:00,3.75,16153.0,United Kingdom,15.0,2011-10
560729,20749,ASSORTED COLOUR MINI CASES,12,2011-07-20 14:39:00,6.35,17511.0,United Kingdom,76.19999999999999,2011-07
575516,21705,BAG 500g SWIRLY MARBLES,12,2011-11-10 10:45:00,1.65,17340.0,United Kingdom,19.799999999999997,2011-11
557027,22191,IVORY DINER WALL CLOCK,2,2011-06-16 13:24:00,8.5,12816.0,Poland,17.0,2011-06
573373,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2011-10-30 13:37:00,1.25,14684.0,United Kingdom,1.25,2011-10
537382,22912,YELLOW COAT RACK PARIS FASHION,6,2010-12-06 13:13:00,4.95,16710.0,United Kingdom,29.700000000000003,2010-12
538807,21807,WHITE CHRISTMAS STAR DECORATION,1,2010-12-14 12:06:00,0.42,17194.0,United Kingdom,0.42,2010-12
568207,22619,SET OF 6 SOLDIER SKITTLES,4,2011-09-25 15:34:00,3.75,15150.0,United Kingdom,15.0,2011-09
557858,20984,12 PENCILS TALL TUBE POSY,24,2011-06-23 11:51:00,0.29,14159.0,United Kingdom,6.959999999999999,2011-06
569364,22731,3D CHRISTMAS STAMPS STICKERS ,6,2011-10-03 15:10:00,1.25,13167.0,United Kingdom,7.5,2011-10
572241,15056P,EDWARDIAN PARASOL PINK,6,2011-10-21 15:20:00,5.95,12712.0,Germany,35.7,2011-10
572863,23300,GARDENERS KNEELING PAD CUP OF TEA ,10,2011-10-26 12:53:00,1.65,17841.0,United Kingdom,16.5,2011-10
538523,21556,CERAMIC STRAWBERRY MONEY BOX,6,2010-12-13 09:29:00,2.55,13198.0,United Kingdom,15.299999999999999,2010-12
576098,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,12,2011-11-14 10:01:00,2.55,14862.0,United Kingdom,30.599999999999998,2011-11
570488,23263,SET OF 3 WOODEN HEART DECORATIONS,4,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,9.84,2011-10
537898,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-12-09 10:42:00,7.95,17377.0,United Kingdom,7.95,2010-12
564256,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-24 10:45:00,12.75,14796.0,United Kingdom,12.75,2011-08
550348,21900,"KEY FOB , SHED",24,2011-04-18 09:38:00,0.65,16947.0,United Kingdom,15.600000000000001,2011-04
554118,20725,LUNCH BAG RED RETROSPOT,20,2011-05-22 15:26:00,1.65,16592.0,United Kingdom,33.0,2011-05
557995,23100,SILVER BELLS TABLE DECORATION,1,2011-06-24 10:44:00,1.25,17979.0,United Kingdom,1.25,2011-06
575757,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-11-11 10:49:00,1.45,17295.0,United Kingdom,1.45,2011-11
557299,23163,REGENCY SUGAR TONGS,8,2011-06-19 13:56:00,2.49,13047.0,United Kingdom,19.92,2011-06
567153,22382,LUNCH BAG SPACEBOY DESIGN ,3,2011-09-16 16:25:00,1.65,14056.0,United Kingdom,4.949999999999999,2011-09
544037,22294,HEART FILIGREE DOVE  SMALL,24,2011-02-15 11:31:00,1.25,14961.0,United Kingdom,30.0,2011-02
544283,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,60,2011-02-17 12:27:00,2.1,13668.0,United Kingdom,126.0,2011-02
542269,22626,BLACK KITCHEN SCALES,2,2011-01-27 09:33:00,8.5,14442.0,Channel Islands,17.0,2011-01
538419,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-12 12:01:00,0.95,16367.0,United Kingdom,0.95,2010-12
546681,90201B,BLACK ENAMEL FLOWER RING,6,2011-03-16 08:29:00,2.95,16297.0,United Kingdom,17.700000000000003,2011-03
568987,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-09-29 15:58:00,0.85,12709.0,Germany,10.2,2011-09
566297,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1,2011-09-11 15:50:00,1.45,16794.0,United Kingdom,1.45,2011-09
550913,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-21 13:22:00,12.75,17631.0,United Kingdom,12.75,2011-04
558262,23240,SET OF 4 KNICK KNACK TINS DOILEY ,48,2011-06-28 08:45:00,3.75,14646.0,Netherlands,180.0,2011-06
536984,22728,ALARM CLOCK BAKELIKE PINK,1,2010-12-03 14:35:00,3.75,17841.0,United Kingdom,3.75,2010-12
575854,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,6,2011-11-11 12:20:00,2.95,14125.0,United Kingdom,17.700000000000003,2011-11
579558,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-30 11:24:00,2.95,14755.0,United Kingdom,35.400000000000006,2011-11
549298,22652,TRAVEL SEWING KIT,10,2011-04-08 08:20:00,1.65,13015.0,United Kingdom,16.5,2011-04
580961,22423,REGENCY CAKESTAND 3 TIER,8,2011-12-06 14:40:00,12.75,14572.0,United Kingdom,102.0,2011-12
539324,21642,ASSORTED TUTTI FRUTTI PEN,7,2010-12-16 19:51:00,0.85,14985.0,United Kingdom,5.95,2010-12
550464,22993,SET OF 4 PANTRY JELLY MOULDS,6,2011-04-18 13:30:00,1.25,16550.0,United Kingdom,7.5,2011-04
572306,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-10-23 15:11:00,4.95,17841.0,United Kingdom,4.95,2011-10
569652,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-10-05 12:51:00,1.25,15628.0,United Kingdom,15.0,2011-10
567656,23176,ABC TREASURE BOOK BOX ,1,2011-09-21 14:40:00,4.58,14096.0,United Kingdom,4.58,2011-09
569673,23067,HANGING ENGRAVED METAL HEART,3,2011-10-05 13:58:00,4.15,17222.0,United Kingdom,12.450000000000001,2011-10
574882,23525,WALL ART BUFFALO BILL ,1,2011-11-07 13:45:00,3.75,13599.0,United Kingdom,3.75,2011-11
573300,82578,KITCHEN METAL SIGN,2,2011-10-28 16:10:00,0.55,16049.0,United Kingdom,1.1,2011-10
539395,22472,TV DINNER TRAY DOLLY GIRL,9,2010-12-17 11:52:00,4.95,12471.0,Germany,44.550000000000004,2010-12
565595,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-09-05 14:13:00,2.95,13192.0,United Kingdom,17.700000000000003,2011-09
568938,23202,JUMBO BAG VINTAGE LEAF,2,2011-09-29 14:46:00,2.08,17220.0,United Kingdom,4.16,2011-09
558631,23067,HANGING ENGRAVED METAL HEART,4,2011-06-30 18:17:00,4.15,17921.0,United Kingdom,16.6,2011-06
580688,23084,RABBIT NIGHT LIGHT,2,2011-12-05 15:38:00,2.08,15550.0,United Kingdom,4.16,2011-12
576779,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-11-16 13:25:00,0.83,14554.0,United Kingdom,6.64,2011-11
581325,22959,WRAP CHRISTMAS VILLAGE,25,2011-12-08 11:53:00,0.42,15877.0,United Kingdom,10.5,2011-12
577228,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,2011-11-18 12:07:00,0.85,12391.0,Cyprus,0.85,2011-11
554275,21078,SET/20 STRAWBERRY PAPER NAPKINS ,8,2011-05-23 13:17:00,0.85,14903.0,United Kingdom,6.8,2011-05
572517,21327,SKULLS WRITING SET ,3,2011-10-24 14:47:00,1.65,15068.0,United Kingdom,4.949999999999999,2011-10
568901,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,18,2011-09-29 13:22:00,1.25,15050.0,United Kingdom,22.5,2011-09
556257,47481,50CM METAL STRING WITH  7 CLIPS,4,2011-06-09 17:47:00,0.85,17576.0,United Kingdom,3.4,2011-06
553860,21927,BLUE/CREAM STRIPE CUSHION COVER ,5,2011-05-19 13:57:00,1.25,17841.0,United Kingdom,6.25,2011-05
560552,20711,JUMBO BAG TOYS ,1,2011-07-19 12:54:00,2.08,15311.0,United Kingdom,2.08,2011-07
551775,23178,JAM CLOCK MAGNET,6,2011-05-04 11:21:00,2.89,12886.0,United Kingdom,17.34,2011-05
555383,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-06-02 15:13:00,1.45,12517.0,Germany,5.8,2011-06
570826,21888,BINGO SET,1,2011-10-12 13:14:00,3.75,16753.0,United Kingdom,3.75,2011-10
552320,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-09 08:26:00,1.65,13985.0,United Kingdom,16.5,2011-05
561085,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-07-25 09:26:00,1.65,14367.0,United Kingdom,33.0,2011-07
561595,23206,LUNCH BAG APPLE DESIGN,10,2011-07-28 11:22:00,1.65,12853.0,United Kingdom,16.5,2011-07
542627,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-01-31 09:51:00,0.42,14426.0,United Kingdom,5.04,2011-01
563189,20749,ASSORTED COLOUR MINI CASES,2,2011-08-12 15:22:00,7.95,12682.0,France,15.9,2011-08
556578,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-06-13 14:13:00,2.55,12472.0,Germany,15.299999999999999,2011-06
573300,85034A,3 GARDENIA MORRIS BOXED CANDLES,12,2011-10-28 16:10:00,1.25,16049.0,United Kingdom,15.0,2011-10
554158,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,8,2011-05-23 11:44:00,3.25,15563.0,United Kingdom,26.0,2011-05
580973,23313,VINTAGE CHRISTMAS BUNTING,5,2011-12-06 15:12:00,4.95,12820.0,United Kingdom,24.75,2011-12
555260,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-06-01 15:34:00,3.95,13263.0,United Kingdom,3.95,2011-06
572066,23453,OVAL  MINI PORTRAIT FRAME,16,2011-10-20 13:07:00,1.95,15159.0,United Kingdom,31.2,2011-10
545045,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-02-27 11:40:00,6.75,15708.0,United Kingdom,13.5,2011-02
577748,22866,HAND WARMER SCOTTY DOG DESIGN,24,2011-11-21 14:24:00,2.1,15159.0,United Kingdom,50.400000000000006,2011-11
563538,21754,HOME BUILDING BLOCK WORD,3,2011-08-17 11:48:00,5.95,17841.0,United Kingdom,17.85,2011-08
567482,22548,HEADS AND TAILS SPORTING FUN,8,2011-09-20 13:42:00,1.25,16464.0,United Kingdom,10.0,2011-09
548703,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-04-03 11:37:00,0.85,16010.0,United Kingdom,0.85,2011-04
562046,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2011-08-02 10:34:00,2.95,12378.0,Switzerland,17.700000000000003,2011-08
576779,21584,RETROSPOT SMALL TUBE MATCHES,10,2011-11-16 13:25:00,1.65,14554.0,United Kingdom,16.5,2011-11
547096,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-03-21 09:13:00,2.95,15669.0,United Kingdom,17.700000000000003,2011-03
549126,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-04-06 14:23:00,39.95,16031.0,United Kingdom,39.95,2011-04
573138,23338,EGG FRYING PAN RED ,2,2011-10-27 17:22:00,2.08,15023.0,United Kingdom,4.16,2011-10
578519,23491,VINTAGE JINGLE BELLS HEART,1,2011-11-24 13:56:00,8.25,14591.0,United Kingdom,8.25,2011-11
556503,16156S,WRAP PINK FAIRY CAKES ,25,2011-06-13 08:44:00,0.42,13517.0,United Kingdom,10.5,2011-06
572306,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-10-23 15:11:00,1.25,17841.0,United Kingdom,1.25,2011-10
561645,22979,PANTRY WASHING UP BRUSH,72,2011-07-28 15:16:00,1.25,14911.0,EIRE,90.0,2011-07
548158,22430,ENAMEL WATERING CAN CREAM,1,2011-03-29 13:28:00,4.95,15906.0,United Kingdom,4.95,2011-03
581175,22846,BREAD BIN DINER STYLE RED ,4,2011-12-07 15:16:00,14.95,14646.0,Netherlands,59.8,2011-12
574046,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-11-02 13:19:00,0.42,15743.0,United Kingdom,0.42,2011-11
552453,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-05-09 14:10:00,1.65,12840.0,United Kingdom,33.0,2011-05
552978,22990,COTTON APRON PANTRY DESIGN,50,2011-05-12 14:46:00,4.25,12590.0,Germany,212.5,2011-05
550906,72232,FENG SHUI PILLAR CANDLE,48,2011-04-21 12:34:00,0.19,14298.0,United Kingdom,9.120000000000001,2011-04
536563,21452,TOADSTOOL MONEY BOX,10,2010-12-01 15:08:00,2.95,17760.0,United Kingdom,29.5,2010-12
568553,23200,JUMBO BAG PEARS,10,2011-09-27 15:17:00,2.08,15674.0,United Kingdom,20.8,2011-09
567180,20679,EDWARDIAN PARASOL RED,2,2011-09-18 14:56:00,5.95,17802.0,United Kingdom,11.9,2011-09
547652,85129D,BEADED CRYSTAL HEART PINK SMALL,1,2011-03-24 12:15:00,1.25,14606.0,United Kingdom,1.25,2011-03
563821,23207,LUNCH BAG ALPHABET DESIGN,10,2011-08-19 12:06:00,1.65,14533.0,United Kingdom,16.5,2011-08
561773,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-07-29 12:41:00,9.95,17841.0,United Kingdom,9.95,2011-07
557309,22469,HEART OF WICKER SMALL,24,2011-06-19 15:15:00,1.65,16493.0,United Kingdom,39.599999999999994,2011-06
551887,22629,SPACEBOY LUNCH BOX ,12,2011-05-05 09:29:00,1.95,12593.0,France,23.4,2011-05
558540,21628,TRIANGULAR POUFFE VINTAGE ,2,2011-06-30 12:15:00,14.95,17706.0,United Kingdom,29.9,2011-06
569849,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,2011-10-06 13:49:00,0.85,15264.0,United Kingdom,10.2,2011-10
545687,48184,DOORMAT ENGLISH ROSE ,1,2011-03-06 12:20:00,7.95,17769.0,United Kingdom,7.95,2011-03
566345,22613,PACK OF 20 SPACEBOY NAPKINS,6,2011-09-12 12:27:00,0.85,17685.0,United Kingdom,5.1,2011-09
563214,22355,CHARLOTTE BAG SUKI DESIGN,4,2011-08-14 12:56:00,0.85,16370.0,United Kingdom,3.4,2011-08
558459,22457,NATURAL SLATE HEART CHALKBOARD ,7,2011-06-29 14:20:00,2.95,15334.0,United Kingdom,20.650000000000002,2011-06
540350,21175,GIN + TONIC DIET METAL SIGN,1,2011-01-06 14:14:00,2.1,18283.0,United Kingdom,2.1,2011-01
571230,23211,RED ROCKING HORSE HAND PAINTED,24,2011-10-14 14:16:00,1.25,13717.0,United Kingdom,30.0,2011-10
571667,21327,SKULLS WRITING SET ,2,2011-10-18 13:04:00,1.65,14554.0,United Kingdom,3.3,2011-10
560996,21389,IVORY HANGING DECORATION  BIRD,8,2011-07-22 13:53:00,0.85,17625.0,United Kingdom,6.8,2011-07
556179,22728,ALARM CLOCK BAKELIKE PINK,8,2011-06-09 11:27:00,3.75,13756.0,United Kingdom,30.0,2011-06
579283,84880,WHITE WIRE EGG HOLDER,4,2011-11-29 10:45:00,7.5,13883.0,United Kingdom,30.0,2011-11
579470,23144,ZINC T-LIGHT HOLDER STARS SMALL,8,2011-11-29 15:06:00,0.83,16549.0,United Kingdom,6.64,2011-11
548554,84596F,SMALL MARSHMALLOWS PINK BOWL,72,2011-04-01 09:19:00,0.42,13694.0,United Kingdom,30.24,2011-04
552554,22925,BLUE GIANT GARDEN THERMOMETER,4,2011-05-10 11:04:00,5.95,12843.0,United Kingdom,23.8,2011-05
569423,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-10-04 10:42:00,0.29,16882.0,United Kingdom,6.959999999999999,2011-10
559672,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-07-11 14:04:00,0.55,14796.0,United Kingdom,1.1,2011-07
543369,79321,CHILLI LIGHTS,3,2011-02-07 14:49:00,5.75,16255.0,United Kingdom,17.25,2011-02
538418,20751,FUNKY WASHING UP GLOVES ASSORTED,3,2010-12-12 12:00:00,2.1,17372.0,United Kingdom,6.300000000000001,2010-12
559120,22384,LUNCH BAG PINK POLKADOT,3,2011-07-06 12:18:00,1.65,16393.0,United Kingdom,4.949999999999999,2011-07
574534,21500,PINK POLKADOT WRAP ,50,2011-11-04 14:26:00,0.36,15061.0,United Kingdom,18.0,2011-11
566950,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-09-15 16:34:00,2.08,17594.0,United Kingdom,20.8,2011-09
546246,20750,RED RETROSPOT MINI CASES,4,2011-03-10 13:28:00,7.95,14841.0,United Kingdom,31.8,2011-03
575587,85049C,ROMANTIC PINKS RIBBONS ,2,2011-11-10 12:01:00,1.25,17461.0,United Kingdom,2.5,2011-11
537042,22862,LOVE HEART NAPKIN BOX ,1,2010-12-05 10:45:00,4.25,13838.0,United Kingdom,4.25,2010-12
540268,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-01-06 11:25:00,5.45,13458.0,United Kingdom,16.35,2011-01
568655,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-28 12:20:00,4.95,17611.0,United Kingdom,19.8,2011-09
536559,51014L,"FEATHER PEN,LIGHT PINK",12,2010-12-01 14:54:00,0.85,17873.0,United Kingdom,10.2,2010-12
562931,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-08-10 16:19:00,0.42,14030.0,United Kingdom,5.04,2011-08
548745,22077,6 RIBBONS RUSTIC CHARM,12,2011-04-04 12:10:00,1.65,12471.0,Germany,19.799999999999997,2011-04
573872,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-11-01 12:35:00,1.25,17243.0,United Kingdom,15.0,2011-11
551896,22822,CREAM WALL PLANTER HEART SHAPED,4,2011-05-05 10:29:00,5.95,13711.0,United Kingdom,23.8,2011-05
558089,20719,WOODLAND CHARLOTTE BAG,10,2011-06-26 12:36:00,0.85,13505.0,Switzerland,8.5,2011-06
558367,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,5.0,2011-06
545150,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-02-28 12:27:00,7.95,14227.0,United Kingdom,15.9,2011-02
538011,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-09 12:24:00,2.95,14896.0,United Kingdom,2.95,2010-12
544932,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2011-02-25 08:14:00,0.85,16133.0,United Kingdom,10.2,2011-02
556538,22960,JAM MAKING SET WITH JARS,6,2011-06-13 12:42:00,4.25,15845.0,United Kingdom,25.5,2011-06
573362,22469,HEART OF WICKER SMALL,12,2011-10-30 13:06:00,1.65,12597.0,Spain,19.799999999999997,2011-10
549281,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-04-07 13:19:00,1.25,17735.0,United Kingdom,30.0,2011-04
575850,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-11-11 12:11:00,1.06,17512.0,United Kingdom,76.32000000000001,2011-11
560368,22555,PLASTERS IN TIN STRONGMAN,5,2011-07-18 12:25:00,1.65,17841.0,United Kingdom,8.25,2011-07
573763,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-11-01 09:56:00,0.83,17139.0,United Kingdom,9.959999999999999,2011-11
581376,85032C,CURIOUS IMAGES GIFT WRAP SET,2,2011-12-08 12:43:00,0.65,14719.0,United Kingdom,1.3,2011-12
553343,21181,PLEASE ONE PERSON METAL SIGN,12,2011-05-16 12:35:00,2.1,16642.0,United Kingdom,25.200000000000003,2011-05
577057,22633,HAND WARMER UNION JACK,1,2011-11-17 14:26:00,2.1,12748.0,United Kingdom,2.1,2011-11
541286,22548,HEADS AND TAILS SPORTING FUN,4,2011-01-17 13:08:00,1.25,13982.0,United Kingdom,5.0,2011-01
567910,22090,PAPER BUNTING RETROSPOT,12,2011-09-22 16:58:00,2.95,12437.0,France,35.400000000000006,2011-09
580652,22203,MILK PAN RED RETROSPOT,24,2011-12-05 13:33:00,1.25,17511.0,United Kingdom,30.0,2011-12
578849,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2011-11-27 10:39:00,2.95,13232.0,United Kingdom,8.850000000000001,2011-11
572861,23034,DRAWER KNOB CERAMIC BLACK,6,2011-10-26 12:46:00,1.45,14102.0,United Kingdom,8.7,2011-10
551396,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2011-04-28 12:49:00,14.95,17720.0,United Kingdom,14.95,2011-04
540469,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-01-07 14:04:00,1.25,12484.0,Spain,5.0,2011-01
549575,21135,VICTORIAN  METAL POSTCARD SPRING,5,2011-04-10 16:04:00,1.69,13956.0,United Kingdom,8.45,2011-04
566722,22597,MUSICAL ZINC HEART DECORATION ,72,2011-09-14 12:51:00,0.72,13408.0,United Kingdom,51.839999999999996,2011-09
562353,20727,LUNCH BAG  BLACK SKULL.,20,2011-08-04 13:15:00,1.65,16180.0,United Kingdom,33.0,2011-08
563734,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,12,2011-08-18 18:11:00,0.55,14064.0,United Kingdom,6.6000000000000005,2011-08
548358,21622,VINTAGE UNION JACK CUSHION COVER,4,2011-03-30 15:29:00,4.95,15832.0,United Kingdom,19.8,2011-03
549736,22712,CARD DOLLY GIRL ,12,2011-04-12 09:02:00,0.42,13599.0,United Kingdom,5.04,2011-04
545686,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-03-06 12:09:00,7.9,18211.0,United Kingdom,15.8,2011-03
571276,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-10-16 12:30:00,4.95,14702.0,United Kingdom,4.95,2011-10
578934,22110,BIRD HOUSE HOT WATER BOTTLE,2,2011-11-27 12:47:00,2.55,14577.0,United Kingdom,5.1,2011-11
561632,22026,BANQUET BIRTHDAY  CARD  ,24,2011-07-28 14:30:00,0.42,15639.0,United Kingdom,10.08,2011-07
554840,22492,MINI PAINT SET VINTAGE ,72,2011-05-26 17:16:00,0.65,12684.0,France,46.800000000000004,2011-05
572910,21915,RED  HARMONICA IN BOX ,6,2011-10-26 15:58:00,1.25,15990.0,United Kingdom,7.5,2011-10
573276,20978,36 PENCILS TUBE SKULLS,16,2011-10-28 13:14:00,1.25,13985.0,United Kingdom,20.0,2011-10
570180,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,2011-10-07 14:28:00,3.75,17509.0,United Kingdom,15.0,2011-10
542408,22384,LUNCH BAG PINK POLKADOT,10,2011-01-27 16:29:00,1.65,13280.0,United Kingdom,16.5,2011-01
